iter	Logloss
150	0.04802106462
151	0.04797333316
152	0.04793339265
153	0.04787307022
154	0.04782507552
155	0.04778534785
156	0.04775110913
157	0.04770926989
158	0.04764555887
159	0.04760562957
160	0.04756506175
161	0.04745527716
162	0.04742581607
163	0.04736617135
164	0.04730730517
165	0.04726272146
166	0.04723111519
167	0.04718668831
168	0.04715161504
169	0.04709845065
170	0.04704981744
171	0.04700076415
172	0.0469686594
173	0.04692870489
174	0.04688180518
175	0.04684110574
176	0.04681566894
177	0.04678697238
178	0.04674420058
179	0.04670698774
180	0.04666847268
181	0.04664514465
182	0.04660333902
183	0.04656470633
184	0.04652992712
185	0.04650326371
186	0.04648095785
187	0.04643724229
188	0.04641209674
189	0.04639080466
190	0.04628684228
191	0.04626549138
192	0.0462280265
193	0.04619470074
194	0.04616353415
195	0.04614213005
196	0.04611263815
197	0.04608450728
198	0.04604148904
199	0.04597424941
200	0.04594802008
201	0.04592347663
202	0.04589257329
203	0.04584802598
204	0.04582024238
205	0.04575434138
206	0.0457307445
207	0.04569991677
208	0.04567016162
209	0.04563776001
210	0.04560615095
211	0.04556777031
212	0.04552629794
213	0.04550343478
214	0.04547236621
215	0.0454370493
216	0.04541516632
217	0.04538597967
218	0.04536492843
219	0.04532805725
220	0.04529087522
221	0.04526841814
222	0.04523807769
223	0.04521101661
224	0.04518837189
225	0.04515623073
226	0.04512692926
227	0.04510478864
228	0.04508119455
229	0.04506480612
230	0.04503278258
231	0.04500210328
232	0.04498135449
233	0.04496166708
234	0.04493071053
235	0.04489024353
236	0.04484935366
237	0.04483135494
238	0.04478993858
239	0.04476279909
240	0.04472138833
241	0.04469808269
242	0.04466441807
243	0.04464564082
244	0.04462648551
245	0.04460106271
246	0.04457747423
247	0.044537937
248	0.04449482354
249	0.04446936714
250	0.04444829909
251	0.04441639037
252	0.0443887748
253	0.04436887456
254	0.04434642587
255	0.04430985995
256	0.04428636949
257	0.04425850187
258	0.04423370638
259	0.04418544843
260	0.04416333581
261	0.04414121198
262	0.04411769911
263	0.04408938902
264	0.04406578654
265	0.04402527753
266	0.04400762888
267	0.04397807817
268	0.04395964818
269	0.04393230145
270	0.04390867376
271	0.04389175604
272	0.04387558604
273	0.04384569087
274	0.04382467043
275	0.04379858112
276	0.04376456924
277	0.0437383483
278	0.04372222032
279	0.04369214031
280	0.04366976164
281	0.04363745245
282	0.04362017067
283	0.04358890886
284	0.04356887139
285	0.04354420473
286	0.04351908718
287	0.04349592998
288	0.04345581584
289	0.04344035997
290	0.04342373629
291	0.04340047827
292	0.04338462193
293	0.04334181932
294	0.04331136126
295	0.04329100734
296	0.04326969565
297	0.04325350325
298	0.04322595488
299	0.04319335165
300	0.04316048516
301	0.04313447426
302	0.04310375855
303	0.04306452656
304	0.04304720837
305	0.04303105798
306	0.04300833205
307	0.04298329011
308	0.04296672525
309	0.04294585044
310	0.04292213594
311	0.0429010735
312	0.0428866566
313	0.04287289222
314	0.04285398895
315	0.04283825023
316	0.04281849561
317	0.04279974637
318	0.04278678853
319	0.04274812504
320	0.04273056881
321	0.04270680109
322	0.04268092462
323	0.04265955412
324	0.0426386093
325	0.04261484719
326	0.04258128619
327	0.04256671527
328	0.04255050326
329	0.04252112338
330	0.04250219771
331	0.04247712217
332	0.04246144786
333	0.04244923215
334	0.04242914427
335	0.04241837361
336	0.0424021364
337	0.04238257222
338	0.04235187891
339	0.04232963746
340	0.04231208963
341	0.04228896043
342	0.04226879134
343	0.04225200524
344	0.04222639481
345	0.04220317879
346	0.04218395347
347	0.04217160053
348	0.04215487324
349	0.04213145559
350	0.04211512596
351	0.04209877673
352	0.04208694749
353	0.04206931284
354	0.04204065268
355	0.04202047239
356	0.04200652878
357	0.04198232139
358	0.04196315208
359	0.04193902871
360	0.04190878067
361	0.04188375555
362	0.04186648776
363	0.04184895113
364	0.04182521982
365	0.04180418538
366	0.04179163921
367	0.04177821929
368	0.04176789951
369	0.0417482149
370	0.04173047104
371	0.0417105904
372	0.04168678628
373	0.04167122399
374	0.04165885705
375	0.04163036212
376	0.04160271854
377	0.04158584282
378	0.04157215685
379	0.04155005823
380	0.04152697664
381	0.04150469879
382	0.04149115564
383	0.0414608208
384	0.04143939149
385	0.04142394122
386	0.04140754438
387	0.04138703084
388	0.04137158056
389	0.04135345303
390	0.04133207413
391	0.04131090247
392	0.0412931614
393	0.04127071272
394	0.04124928621
395	0.04123523618
396	0.0412191222
397	0.04119595379
398	0.04118058193
399	0.04116812258
400	0.04114903167
401	0.0411191281
402	0.04110717563
403	0.04108609359
404	0.04105883647
405	0.04104530453
406	0.0410318062
407	0.04101244365
408	0.04100152456
409	0.04097987402
410	0.04096654371
411	0.04095622673
412	0.04094194986
413	0.04092188159
414	0.04090124202
415	0.04087319797
416	0.04085773929
417	0.04084435578
418	0.04082991648
419	0.04080502858
420	0.04079410109
421	0.04076963886
422	0.04076059609
423	0.04074460813
424	0.0407270995
425	0.04070775655
426	0.04069790725
427	0.04067848029
428	0.04066588651
429	0.04064955689
430	0.04062556794
431	0.04060545206
432	0.04058821228
433	0.04057717557
434	0.04056376405
435	0.04055286456
436	0.04053774755
437	0.04052426322
438	0.04050696182
439	0.0404877561
440	0.04047227783
441	0.04046260215
442	0.04045252601
443	0.04043479894
444	0.0404045033
445	0.04038458626
446	0.04037596917
447	0.04036271448
448	0.04032195623
449	0.04030936525
450	0.04028262342
451	0.04026678108
452	0.04025743587
453	0.04024700406
454	0.0402252303
455	0.0402055569
456	0.04018284497
457	0.04015603313
458	0.04013641574
459	0.04012863039
460	0.04011046925
461	0.04009248734
462	0.04007485829
463	0.04006175202
464	0.04003724779
465	0.04002894715
466	0.04000699975
467	0.03998871539
468	0.03997287305
469	0.03994617884
470	0.03993987495
471	0.03992240832
472	0.03991450256
473	0.03989662707
474	0.03988089674
475	0.03986285882
476	0.03985788516
477	0.03984232847
478	0.03982754752
479	0.03981393716
480	0.03980076649
481	0.03978276777
482	0.03976941226
483	0.03975603155
484	0.03973942468
485	0.0397210563
486	0.03971040886
487	0.03969295904
488	0.03968161148
489	0.03966526785
490	0.03965668997
491	0.03963973023
492	0.039612938
493	0.03959336542
494	0.03958435066
495	0.03956243126
496	0.03954944542
497	0.03952574772
498	0.03950811027
499	0.03949271321
500	0.03948584922
501	0.03947420761
502	0.03946123296
503	0.03944509097
504	0.03942539516
505	0.03941742219
506	0.0393995887
507	0.03939108083
508	0.03938323947
509	0.03936860134
510	0.03935145398
511	0.03933625015
512	0.0393244181
513	0.03931012443
514	0.03928507409
515	0.03926237897
516	0.03924988321
517	0.03924066681
518	0.03922590266
519	0.03921607576
520	0.03919803504
521	0.03918443869
522	0.03916647638
523	0.03915145459
524	0.03913654761
525	0.03911931903
526	0.03909972404
527	0.03907824992
528	0.03905570883
529	0.03904713094
530	0.03903577778
531	0.03902587807
532	0.03901118392
533	0.03899986437
534	0.03898596556
535	0.03897843786
536	0.03896907584
537	0.03896196821
538	0.03894462761
539	0.03893455707
540	0.03891983773
541	0.03890918468
542	0.03889399206
543	0.03887743559
544	0.03886794475
545	0.03885732811
546	0.03885036051
547	0.03883415131
548	0.03881806252
549	0.03879673403
550	0.0387849468
551	0.03876709091
552	0.0387589415
553	0.0387496999
554	0.03873857638
555	0.03872877468
556	0.03871883576
557	0.03871054073
558	0.03869487482
559	0.03868755155
560	0.03867130594
561	0.03865513314
562	0.03864036899
563	0.03861565192
564	0.0386017111
565	0.03858368439
566	0.03856276197
567	0.03854961089
568	0.03853932752
569	0.03852435893
570	0.03850681109
571	0.03848583266
572	0.03847271519
573	0.03846731866
574	0.03845523457
575	0.03844434069
576	0.0384311
577	0.03842390835
578	0.03841078528
579	0.03840153248
580	0.03838619703
581	0.03837440979
582	0.03836010492
583	0.03835000637
584	0.03833778506
585	0.03832593061
586	0.03831869976
587	0.03830714216
588	0.0382825231
589	0.03827053423
590	0.03825522398
591	0.03824483698
592	0.0382298908
593	0.03821063467
594	0.03820266449
595	0.03818328794
596	0.03817076697
597	0.03815686537
598	0.03813940995
599	0.03813112051
600	0.03812203294
601	0.03811049215
602	0.03809627969
603	0.03808549222
604	0.0380628307
605	0.03804697996
606	0.03803415094
607	0.03801500963
608	0.03800480467
609	0.03798231958
610	0.0379726411
611	0.03796554468
612	0.03795059009
613	0.0379350306
614	0.03792260485
615	0.0379136573
616	0.03790360076
617	0.03788823731
618	0.03787787271
619	0.03786089058
620	0.03784792433
621	0.03783645915
622	0.03782107889
623	0.03780525335
624	0.03779717396
625	0.03778569757
626	0.03776986363
627	0.03776303045
628	0.03774504014
629	0.03772447338
630	0.03771370272
631	0.03769773996
632	0.03768919848
633	0.03767930437
634	0.03766594326
635	0.03765744659
636	0.03764740966
637	0.03763296476
638	0.03762409002
639	0.03761081573
640	0.03759324269
641	0.03757614293
642	0.03755723406
643	0.03754695068
644	0.03752793819
645	0.03751654862
646	0.03749700964
647	0.03748560887
648	0.03747383283
649	0.03746801623
650	0.0374574528
651	0.03744282027
652	0.03743774299
653	0.03742510161
654	0.03741400609
655	0.03740547581
656	0.03738814922
657	0.0373689575
658	0.03735894016
659	0.03734272536
660	0.03732951267
661	0.03731012492
662	0.03729732951
663	0.03728949375
664	0.03727509086
665	0.03725906369
666	0.03725011334
667	0.03724258004
668	0.03722641844
669	0.03721723005
670	0.03720849534
671	0.03720077441
672	0.0371857134
673	0.03717306362
674	0.03716557512
675	0.03715832747
676	0.03714778924
677	0.03713689536
678	0.03712205559
679	0.03710951222
680	0.03709249928
681	0.03707993911
682	0.03705942836
683	0.03704128682
684	0.03703105385
685	0.03701363204
686	0.03699903592
687	0.03698704424
688	0.03697122991
689	0.03695161251
690	0.03694465051
691	0.03692878857
692	0.0369191325
693	0.03690490604
694	0.03689824368
695	0.03689118926
696	0.03688324989
697	0.03687185472
698	0.03685776268
699	0.03684344101
700	0.03683234269
701	0.03682114915
702	0.03681427396
703	0.03679820758
704	0.03679038863
705	0.03678027608
706	0.03677090286
707	0.03676376443
708	0.03673505106
709	0.03672673362
710	0.03671608058
711	0.03670828123
712	0.03669707649
713	0.03668374058
714	0.03667764113
715	0.03666485972
716	0.03665958641
717	0.03664975111
718	0.03664324838
719	0.03663089825
720	0.03661875255
721	0.03660313704
722	0.03658691944
723	0.03657940854
724	0.03656681476
725	0.03655233066
726	0.03653807899
727	0.03651793231
728	0.03650935442
729	0.03649993359
730	0.03648845441
731	0.03647429516
732	0.03646436464
733	0.03645490461
734	0.03644919722
735	0.03644053812
736	0.03642728623
737	0.03641748454
738	0.03640381817
739	0.03639193572
740	0.03638275573
741	0.03637706234
742	0.03636187812
743	0.03634655107
744	0.03633203896
745	0.03632669563
746	0.03631683513
747	0.03630874733
748	0.03629983899
749	0.03629061699
750	0.03628397984
751	0.03627580523
752	0.03626780985
753	0.03625702238
754	0.03624938266
755	0.0362397882
756	0.03623522061
757	0.03622332135
758	0.03621080039
759	0.03620461972
760	0.03619627988
761	0.03618814727
762	0.03617464053
763	0.03616026005
764	0.03614620162
765	0.03613040128
766	0.03611015938
767	0.03610237684
768	0.03608999309
769	0.0360830899
770	0.0360715351
771	0.03606217028
772	0.03604701126
773	0.03603661866
774	0.03602968746
775	0.03601494011
776	0.03600136056
777	0.0359929143
778	0.03597653427
779	0.03596981311
780	0.03595806508
781	0.03594977564
782	0.03593995714
783	0.03591732923
784	0.0359061413
785	0.03590044231
786	0.03589588312
787	0.0358888259
788	0.03588172387
789	0.03587199219
790	0.03586258256
791	0.03585458158
792	0.03584002746
793	0.03582735527
794	0.03581795404
795	0.03581229707
796	0.03580181765
797	0.03579329858
798	0.03578205464
799	0.0357708807
800	0.03576315697
801	0.03575029154
802	0.0357430971
803	0.0357349981
804	0.03572565288
805	0.03571352398
806	0.03569980721
807	0.03568625007
808	0.03567159513
809	0.03566533045
810	0.03565518429
811	0.03564859195
812	0.03564095223
813	0.03562611807
814	0.0356141488
815	0.03560333613
816	0.03559700703
817	0.03558714372
818	0.03556976672
819	0.03555725976
820	0.03554576097
821	0.03553862253
822	0.03551825741
823	0.03550460505
824	0.03549482016
825	0.03548094096
826	0.0354725031
827	0.03546285263
828	0.03545189153
829	0.03544316242
830	0.03543685573
831	0.03542468763
832	0.03541569527
833	0.03540931577
834	0.0353991024
835	0.03539072335
836	0.03537984347
837	0.03537211693
838	0.0353638359
839	0.03534816159
840	0.03533902081
841	0.035329712
842	0.03532062163
843	0.03530573705
844	0.03528928701
845	0.03527428762
846	0.0352586105
847	0.03524394717
848	0.03523293286
849	0.03522025507
850	0.0352083026
851	0.03519913662
852	0.03518526582
853	0.03517503565
854	0.03516921624
855	0.03516170254
856	0.03514538132
857	0.03513906343
858	0.03513017469
859	0.03512556789
860	0.0351203982
861	0.03511092976
862	0.03509766667
863	0.03508958167
864	0.03508112141
865	0.03506688934
866	0.03506030541
867	0.03504932751
868	0.03503958462
869	0.03503211013
870	0.03501758962
871	0.03501081525
872	0.0349972385
873	0.03498745641
874	0.03498012754
875	0.03495972601
876	0.03495520323
877	0.03494500106
878	0.03493202642
879	0.03492067606
880	0.03491060832
881	0.03489728081
882	0.03488675939
883	0.03487529421
884	0.03486592659
885	0.03485691183
886	0.03484848797
887	0.0348411395
888	0.03482792682
889	0.03481621799
890	0.03480448396
891	0.03479706548
892	0.0347908148
893	0.0347804222
894	0.03477007441
895	0.03475964821
896	0.03475503021
897	0.03474450879
898	0.03473204943
899	0.03472046663
900	0.03470685628
901	0.03469446693
902	0.03468396232
903	0.03467246633
904	0.03466551273
905	0.03465652877
906	0.03465012126
907	0.03463517508
908	0.03462417478
909	0.03461838617
910	0.03460122201
911	0.03459180398
912	0.03458110613
913	0.03457137164
914	0.03456347988
915	0.03455684273
916	0.03454898457
917	0.03453250652
918	0.03452006677
919	0.03450813391
920	0.03450045218
921	0.03449279005
922	0.03448509152
923	0.03447587233
924	0.03446649911
925	0.03444834357
926	0.03443968727
927	0.034432378
928	0.03442444423
929	0.03441987104
930	0.03440828264
931	0.03440011922
932	0.03438895369
933	0.03437764534
934	0.0343600835
935	0.03435009697
936	0.03433901546
937	0.03433080164
938	0.034316732
939	0.03430784607
940	0.03430278279
941	0.03428464405
942	0.0342715966
943	0.03426012301
944	0.03425349146
945	0.03424603097
946	0.03424204869
947	0.03423301432
948	0.03422645839
949	0.03421447792
950	0.03420914299
951	0.03419822951
952	0.03418820377
953	0.03418332813
954	0.03417771316
955	0.03416676887
956	0.03415913755
957	0.0341507837
958	0.03413904967
959	0.03412655951
960	0.03411630974
961	0.03410864761
962	0.03410399881
963	0.0341004898
964	0.03409538732
965	0.03408759077
966	0.03407916131
967	0.0340634814
968	0.0340548027
969	0.03404530626
970	0.03404008055
971	0.03401859804
972	0.03400598746
973	0.03399547164
974	0.03398648488
975	0.03397726009
976	0.03396815291
977	0.03396159418
978	0.03394934206
979	0.03394414996
980	0.03393770045
981	0.03392921218
982	0.03391972414
983	0.03391321861
984	0.03390305005
985	0.03389505747
986	0.03388865556
987	0.0338668874
988	0.03385863997
989	0.03385124389
990	0.03384567373
991	0.03383876774
992	0.03383307435
993	0.03381984486
994	0.03380764595
995	0.03379737378
996	0.03379360713
997	0.03379081224
998	0.03378019281
999	0.03377518274
